Time, Air Quality
03-07 17:58,10051
03-08 12:00,6942
03-08 12:10,7007
03-08 12:20,6970
03-08 12:30,7061
03-08 12:40,6976
03-08 12:50,7116
03-08 13:00,7005
03-08 13:10,7119
03-08 13:20,7079
03-08 13:30,6970
03-08 13:40,7042
03-08 13:50,7001
03-08 14:00,7070
03-08 14:10,7107
03-08 14:20,7101
03-08 14:30,7131
03-08 14:40,7087
03-08 14:50,6972
03-08 15:00,7016
03-08 15:10,6909
03-08 15:20,7040
03-08 15:30,7010
03-08 15:40,6209
03-08 15:50,5652
03-08 16:00,5629
03-08 16:10,5616
03-08 16:20,5731
03-08 16:30,5777
03-08 16:40,5835
03-08 16:50,5840
03-08 17:00,5824
03-08 17:10,5910
03-08 17:20,6025
03-08 17:30,6104
03-08 17:40,6110
03-08 17:50,6050
03-08 18:00,6121
03-08 18:10,6114
03-08 18:20,6128
03-08 18:30,6125
03-08 18:40,6153
03-08 18:50,6244
03-08 19:00,6173
03-08 19:10,6231
03-08 19:20,6252
03-08 19:30,6255
03-08 19:40,6250
03-08 19:50,6226
03-08 20:00,6284
03-08 20:10,6324
03-08 20:20,6372
03-08 20:30,6387
03-08 20:40,6302
03-08 20:50,6272
03-08 21:00,6424
03-08 21:10,6427
03-08 21:20,6445
03-08 21:30,6387
03-08 21:40,6454
03-08 21:50,6357
03-08 22:00,6388
03-08 22:10,6282
03-08 22:20,6328
03-08 22:30,6319
03-08 22:40,6289
03-08 22:50,6257
03-08 23:00,6296
03-08 23:10,6241
03-08 23:20,6227
03-08 23:30,6221
03-08 23:40,6322
03-08 23:50,6320
03-09 00:00,6334
03-09 00:10,6255
03-09 00:20,6393
03-09 00:30,6423
03-09 00:40,6453
03-09 00:51,6371
03-09 01:01,6464
03-09 01:11,6461
03-09 01:21,6497
03-09 01:31,6401
03-09 01:41,6489
03-09 01:51,6449
03-09 02:01,6479
03-09 02:11,6522
03-09 02:21,6454
03-09 02:31,6559
03-09 02:41,6517
03-09 02:51,6530
03-09 03:01,6573
03-09 03:11,6628
03-09 03:21,6668
03-09 03:31,6673
03-09 03:41,6569
03-09 03:51,6616
03-09 04:01,6546
03-09 04:11,6612
03-09 04:21,6630
03-09 04:31,6689
03-09 04:41,6711
03-09 04:51,6639
03-09 05:01,6668
03-09 05:11,6620
03-09 05:21,6615
03-09 05:31,6665
03-09 05:41,6643
03-09 05:51,6637
03-09 06:01,6591
03-09 06:11,6608
03-09 06:21,6715
03-09 06:31,6633
03-09 06:41,6694
03-09 06:51,6771
03-09 07:01,6816
03-09 07:11,6769
03-09 07:21,6803
03-09 07:31,6799
03-09 07:41,6916
03-09 07:51,6935
03-09 08:01,6970
03-09 08:11,6971
03-09 08:21,7095
03-09 08:31,7096
03-09 08:41,7056
03-09 08:51,7052
03-09 09:01,7033
03-09 09:11,6979
03-09 09:21,6998
03-09 09:31,7105
03-09 09:41,7028
03-09 09:51,7118
03-09 10:01,7124
03-09 10:11,7144
03-09 10:21,7185
03-09 10:31,7205
03-09 10:41,7183
03-09 10:51,7235
03-09 11:01,7237
03-09 11:11,6762
03-09 11:21,5962
03-09 11:31,6033
03-09 11:41,6635
03-09 11:51,6026
03-09 12:00,5869
03-09 12:10,5965
03-09 12:20,5819
03-09 12:30,5856
03-09 12:40,6196
03-09 12:50,6170
03-09 13:00,5815
03-09 13:10,5795
03-09 13:20,5847
03-09 13:30,5756
03-09 13:40,5796
03-09 13:50,5496
03-09 14:00,6784
03-09 14:10,7025
03-09 14:20,7180
03-09 14:30,7340
03-09 14:40,7560
03-09 14:50,7678
03-09 15:00,8059
03-09 15:10,7636
03-09 15:20,7694
03-09 15:30,8037
03-09 15:40,7991
03-09 15:50,8160
03-09 16:00,8382
03-09 16:10,8431
03-09 16:20,8418
03-09 16:30,8533
03-09 16:40,8588
03-09 16:50,8822
03-09 17:02,9989
03-09 17:02,9990
03-09 17:02,9990
03-09 17:03,10046
03-09 17:03,10119
03-09 17:03,10033
03-09 17:03,10171
03-09 17:03,10014
03-09 17:03,10059
03-09 17:03,10068
03-09 17:03,10057
03-09 17:04,10149
03-09 17:04,9975
03-09 17:04,9973
03-09 17:04,9971
03-09 17:04,9970
03-09 17:04,9969
03-09 17:04,9973
03-09 17:04,9977
03-09 17:04,9986
03-09 17:14,8351
03-09 17:24,7335
03-09 17:34,8617
03-09 17:44,9817
03-09 17:54,9327
03-09 18:04,7527
03-09 18:14,8126
03-09 18:24,8229
03-09 18:34,5597
03-09 18:44,5553
03-09 18:54,7018
03-09 19:04,6104
03-09 19:14,6190
03-09 19:24,6905
03-09 19:34,7010
03-09 19:44,7296
03-09 19:54,7223
03-09 20:04,7281
03-09 20:14,7526
03-09 20:24,7461
03-09 20:34,7569
03-09 20:44,7684
03-09 20:54,8070
03-10 12:00,9825
03-10 12:10,9828
03-10 12:20,9784
03-10 12:30,9911
03-10 12:40,9947
03-11 12:00,6856
03-11 12:10,7610
03-11 12:20,7228
03-11 12:30,7486
03-11 12:40,6881
03-11 12:50,6993
03-11 13:00,7485
03-12 14:06,6709
03-12 14:16,6004
03-12 14:26,6536
03-12 14:36,7129
03-12 14:46,7606
03-12 14:56,8212
03-12 15:06,8521
03-12 15:16,8617
03-12 15:26,8803
03-12 15:36,8887
03-12 15:46,8266
03-12 15:56,8795
03-12 16:06,8860
03-12 16:16,9051
03-12 16:26,8984
03-12 16:36,8932
03-12 16:46,8883
03-12 16:56,8895
03-12 17:06,9013
03-12 17:16,9025
03-12 17:26,9033
03-12 17:36,8838
03-12 17:46,8875
03-12 17:56,8957
03-12 18:06,9013
03-12 18:16,9067
03-12 18:26,9185
03-12 18:36,9035
03-12 18:46,9122
03-12 18:56,9014
03-12 19:06,9000
03-12 19:16,8755
03-12 19:26,8822
03-12 19:36,8868
03-12 19:46,8835
03-12 19:56,8777
03-12 20:06,8894
03-12 20:16,8759
03-12 20:26,8889
03-12 20:36,8803
03-12 20:46,8622
03-12 20:56,8309
03-12 21:06,8379
03-12 21:16,8190
03-12 21:27,8295
03-12 21:37,8283
03-12 21:47,8282
03-12 21:57,8019
03-12 22:07,7928
03-12 22:17,8028
03-12 22:27,7869
03-12 22:38,7878
03-12 22:48,7995
03-12 22:58,8048
03-12 23:08,7836
03-12 23:18,7854
03-12 23:28,7819
03-12 23:38,7925
03-12 23:49,7736
03-12 23:59,7812
03-13 00:09,7738
03-13 00:19,7610
03-13 00:29,7484
03-13 00:39,7453
03-13 00:49,7505
03-13 01:00,7344
03-13 01:10,7338
03-13 01:20,7388
03-13 01:30,7282
03-13 01:40,7125
03-13 01:50,7093
03-13 02:00,7010
03-13 02:11,7148
03-13 02:21,7116
03-13 02:31,7170
03-13 02:41,7211
03-13 02:51,7354
03-13 03:01,7378
03-13 03:11,7236
03-13 03:22,7308
03-13 03:32,7142
03-13 03:42,7016
03-13 03:52,7034
03-13 04:02,7065
03-13 04:12,7133
03-13 04:22,6893
03-13 04:33,6910
03-13 04:43,6927
03-13 04:53,6925
03-13 05:03,6964
03-13 05:13,6902
03-13 05:23,6854
03-13 05:33,7020
03-13 05:44,6761
03-13 05:54,6721
03-13 06:00,6664
03-13 06:10,6617
03-13 06:20,6510
03-13 06:30,6466
03-13 06:40,6395
03-13 06:51,6277
03-13 07:01,6331
03-13 07:11,6418
03-13 07:21,6294
03-13 07:31,6276
03-13 07:41,6252
03-13 07:51,6336
03-13 08:02,6380
03-13 08:12,6347
03-13 08:22,6258
03-13 08:32,6247
03-13 08:42,6403
03-13 08:52,6341
03-13 09:02,6408
03-13 09:12,6359
03-13 09:23,6476
03-13 09:33,6478
03-13 09:43,6491
03-13 09:53,6433
03-13 10:03,6477
03-13 10:13,6576
03-13 10:23,6442
03-13 10:34,6631
03-13 10:44,6641
03-13 10:54,6952
03-13 11:04,7177
03-13 11:14,7396
03-13 11:24,7818
03-13 11:34,7937
03-13 11:44,8148
03-13 11:54,8258
03-13 12:00,8089
03-13 12:10,8488
03-13 12:20,8585
03-13 12:30,8769
03-13 12:40,8880
03-13 12:50,9125
03-13 13:00,9272
03-13 13:10,9411
03-13 13:20,9379
03-13 13:30,9387
03-13 13:40,9316
03-13 13:50,9407
03-13 14:00,9593
03-13 14:10,9565
03-13 14:20,9531
03-13 14:30,9289
03-13 14:40,9590
03-13 14:50,8643
03-13 15:00,9116
03-13 15:10,9414
03-13 15:20,9455
03-13 15:30,9628
03-13 15:40,9363
03-13 15:50,9330
03-13 16:00,9249
03-13 16:10,9120
03-13 16:20,9006
03-13 16:30,9055
03-13 16:40,8812
03-13 16:50,8868
03-13 17:00,8909
03-13 17:10,8845
03-13 17:20,8786
03-13 17:30,8817
03-13 17:40,8903
03-13 17:50,9080
03-13 18:00,9069
03-13 18:10,9266
03-13 18:20,9374
03-13 18:30,9449
03-13 18:40,9423
03-13 18:50,9396
03-13 19:00,9424
03-13 19:10,9587
03-13 19:20,9565
03-13 19:30,9709
03-13 19:40,9696
03-13 19:50,9653
03-13 20:00,9871
03-13 20:10,9750
03-13 20:20,9469
03-13 20:30,9423
03-13 20:40,9418
03-13 20:51,9301
03-13 21:01,9318
03-13 21:11,9135
03-13 21:21,9054
03-13 21:31,8941
03-13 21:41,9195
03-13 21:51,9092
03-13 22:02,9192
03-13 22:12,9296
03-13 22:22,9319
03-13 22:32,9435
03-13 22:42,9587
03-13 22:52,9527
03-13 23:02,9255
03-13 23:12,9248
03-13 23:23,9156
03-13 23:33,9048
03-13 23:43,8879
03-13 23:53,8968
03-14 00:03,8677
03-14 00:13,8670
03-14 00:23,8720
03-14 00:33,8684
03-14 00:43,8589
03-14 00:53,8446
03-14 01:03,8276
03-14 01:13,8259
03-14 01:23,8255
03-14 01:33,8198
03-14 01:43,8284
03-14 01:53,8394
03-14 02:03,8410
03-14 02:13,8384
03-14 02:23,8347
03-14 02:33,8477
03-14 02:43,8444
03-14 02:53,8590
03-14 03:03,8656
03-14 03:13,8784
03-14 03:23,8712
03-14 03:33,8856
03-14 03:43,8848
03-14 03:53,8789
03-14 04:03,8925
03-14 04:13,8851
03-14 04:23,8822
03-14 04:33,8594
03-14 04:43,8627
03-14 04:53,8569
03-14 05:03,8602
03-14 05:13,8662
03-14 05:23,8614
03-14 05:33,8550
03-14 05:43,8700
03-14 05:53,8673
03-14 06:03,8697
03-14 06:13,8753
03-14 06:23,8770
03-14 06:33,8891
03-14 06:43,8725
03-14 06:53,8903
03-14 07:03,8851
03-14 07:13,8812
03-14 07:23,8754
03-14 07:33,8927
03-14 07:43,8977
03-14 07:53,8941
03-14 08:03,8823
03-14 08:13,8912
03-14 08:23,8774
03-14 08:33,8612
03-14 08:43,8617
03-14 08:53,8442
03-14 09:03,8175
03-14 09:13,7963
03-14 09:23,7938
03-14 09:33,7952
03-14 09:43,7822
03-14 09:53,7861
03-14 10:03,7843
03-14 10:13,7990
03-14 10:23,8372
03-14 10:33,8316
03-14 10:43,8479
03-14 10:53,8480
03-14 11:04,8664
03-14 11:14,8985
03-14 11:24,9079
03-14 11:34,9304
03-14 11:44,9604
03-14 11:54,9689
03-14 12:00,9691
03-14 12:10,9877
03-15 12:00,9345
03-15 12:10,9495
03-15 12:20,9369
03-15 12:30,9650
03-15 12:40,9567
03-15 12:50,9568
03-15 13:00,9757
03-15 13:10,9544
03-15 13:20,9515
03-15 13:30,9737
03-15 13:40,9619
03-15 13:50,9754
03-15 14:00,9544
03-15 14:10,9590
03-15 14:20,9464
03-15 14:30,9172
03-15 14:40,9099
03-15 14:50,8974
03-15 15:00,8960
03-15 15:10,8981
03-15 15:20,9075
03-15 15:30,9018
03-15 15:40,9052
03-15 15:50,9066
03-15 16:00,9091
03-15 16:10,8931
03-15 16:20,8808
03-15 16:30,8910
03-15 16:40,8828
03-15 16:50,8921
03-15 17:00,8632
03-15 17:10,8577
03-15 17:20,8428
03-15 17:30,8107
03-15 17:40,8151
03-15 17:50,8046
03-15 18:00,7975
03-15 18:10,7866
03-15 18:20,7997
03-15 18:30,7864
03-15 18:40,7809
03-15 18:50,7790
03-15 19:00,7932
03-15 19:10,7759
03-15 19:20,7857
03-15 19:30,7807
03-15 19:40,7849
03-15 19:50,8030
03-15 20:00,7894
03-15 20:10,8000
03-15 20:20,7924
03-15 20:30,8026
03-15 20:40,8041
03-15 20:50,7903
03-15 21:00,7959
03-15 21:10,7965
03-15 21:20,7876
03-15 21:30,7941
03-15 21:40,8055
03-15 21:50,8046
03-15 22:00,8018
03-15 22:10,7955
03-15 22:20,8040
03-15 22:30,7893
03-15 22:40,7891
03-15 22:50,7928
03-15 23:00,8006
03-15 23:10,7892
03-15 23:20,7856
03-15 23:30,7693
03-15 23:40,7835
03-15 23:50,7675
03-16 00:00,7745
03-16 00:10,7486
03-16 00:20,7418
03-16 00:30,7449
03-16 00:40,7201
03-16 00:50,7298
03-16 01:00,7101
03-16 01:10,7072
03-16 01:20,7009
03-16 01:30,6899
03-16 01:41,6838
03-16 01:51,6935
03-16 02:01,6770
03-16 02:11,6840
03-16 02:21,6856
03-16 02:31,6857
03-16 02:41,7029
03-16 02:51,7056
03-16 03:01,7006
03-16 03:11,6924
03-16 03:21,7064
03-16 03:31,7079
03-16 03:41,7121
03-16 03:51,7118
03-16 04:01,6912
03-16 04:11,6991
03-16 04:21,6807
03-16 04:31,6800
03-16 04:41,6811
03-16 04:51,6748
03-16 05:01,6780
03-16 05:11,6756
03-16 05:21,6675
03-16 05:31,6574
03-16 05:41,6625
03-16 05:51,6529
03-16 06:01,6481
03-16 06:11,6616
03-16 06:21,6518
03-16 06:31,6566
03-16 06:41,6641
03-16 06:51,6540
03-16 07:01,6624
03-16 07:11,6596
03-16 07:21,6591
03-16 07:31,6619
03-16 07:41,6437
03-16 07:51,6631
03-16 08:01,6521
03-16 08:11,6653
03-16 08:21,6511
03-16 08:31,6625
03-16 08:41,6622
03-16 08:51,6503
03-16 09:01,6641
03-16 09:11,6645
03-16 09:21,6619
03-16 09:31,6698
03-16 09:41,6691
03-16 09:51,6757
03-16 10:01,6689
03-16 10:11,6881
03-16 10:21,6889
03-16 10:31,6953
03-16 10:41,6840
03-16 10:51,7015
03-16 11:01,7101
03-16 11:11,7220
03-16 11:21,7437
03-16 11:31,7479
03-16 11:41,7788
03-16 11:51,7661
03-16 12:00,7645
03-16 12:10,7756
03-16 12:20,7961
03-16 12:30,8069
03-16 12:40,8329
03-17 12:00,9744
03-17 12:10,9654
03-17 12:20,9878
03-17 12:30,9883
03-17 12:40,9937
03-17 12:50,9896
03-17 13:00,9826
03-17 13:10,9910
03-17 13:20,9710
03-17 13:30,9627
03-17 13:40,9504
03-17 13:50,9475
03-17 14:00,9562
03-17 14:10,9509
03-17 14:20,9309
03-17 14:30,9439
03-17 14:40,9398
03-17 14:50,9432
03-17 15:00,9376
03-17 15:10,9391
03-17 15:20,9344
03-17 15:30,9130
03-17 15:40,9311
03-17 15:50,9164
03-17 16:00,9214
03-17 16:10,9050
03-17 16:20,9023
03-17 16:30,9002
03-17 16:40,9119
03-17 16:50,9128
03-17 17:00,9137
03-17 17:10,8915
03-17 17:20,8837
03-17 17:30,8989
03-17 17:40,8798
03-17 17:50,8975
03-17 18:00,8969
03-17 18:10,8930
03-17 18:20,8909
03-17 18:30,8905
03-17 18:40,9092
03-17 18:50,9168
03-17 19:00,9373
03-17 19:10,9424
03-17 19:20,9448
03-17 19:30,9660
03-17 19:40,9752
03-17 19:50,9719
03-17 20:00,9724
03-17 20:10,9616
03-17 20:20,9565
03-17 20:31,9533
03-17 20:41,9616
03-17 20:51,9612
03-17 21:01,9422
03-17 21:11,9431
03-17 21:21,9567
03-17 21:32,9558
03-17 21:42,9661
03-17 21:52,9393
03-17 22:02,9564
03-17 22:12,9525
03-17 22:22,9397
03-17 22:32,9347
03-17 22:43,9403
03-17 22:53,9478
03-17 23:03,9458
03-17 23:13,9588
03-17 23:23,9486
03-17 23:33,9456
03-17 23:43,9514
03-17 23:53,9502
03-18 00:03,9488
03-18 00:13,9515
03-18 00:23,9686
03-18 00:33,9652
03-18 00:43,9540
03-18 00:53,9654
03-18 01:03,9666
03-18 01:13,9658
03-18 01:23,9696
03-18 01:33,9824
03-18 01:43,9782
03-18 01:53,9814
03-18 02:03,9838
03-18 02:13,9702
03-18 02:23,9764
03-18 02:33,9663
03-18 02:43,9616
03-18 02:53,9745
03-18 03:03,9681
03-18 03:13,9772
03-18 03:23,9836
03-18 03:33,9741
03-18 03:43,9782
03-18 03:53,9675
03-18 04:03,9761
03-18 04:13,9664
03-18 04:23,9828
03-18 04:33,9714
03-18 04:43,9750
03-18 04:53,9753
03-18 05:03,9791
03-18 05:13,9740
03-18 05:23,9870
03-18 05:33,9615
03-18 05:43,9537
03-18 05:53,9608
03-18 06:03,9639
03-18 06:13,9553
03-18 06:23,9471
03-18 06:33,9522
03-18 06:43,9592
03-18 06:53,9534
03-18 07:03,9607
03-18 07:13,9431
03-18 07:23,9547
03-18 07:33,9452
03-18 07:43,9466
03-18 07:53,9433
03-18 08:03,5858
03-18 08:13,6087
03-18 08:23,6592
03-18 08:33,7023
03-18 08:43,7457
03-18 08:53,7661
03-18 09:03,8061
03-18 09:13,8275
03-18 09:23,8617
03-18 09:33,8905
03-18 09:43,9169
03-18 09:53,9399
03-18 10:03,9695
03-18 10:14,9940
03-18 12:01,11435
03-19 12:00,9493
03-19 12:10,9534
03-19 12:20,9759
03-19 12:30,9793
03-19 12:40,9890
03-19 12:50,9896
03-19 13:00,9957
03-19 13:10,9942
03-19 13:21,9959
03-19 13:21,9978
03-19 13:21,9980
03-19 13:21,9997
03-19 13:21,9958
03-19 13:31,9964
03-19 13:41,9959
03-19 13:56,9975
03-19 13:56,9949
03-19 13:56,10010
03-19 13:56,10155
03-19 13:56,10179
03-19 13:56,10007
03-19 13:57,10056
03-19 13:57,10177
03-19 13:57,9997
03-19 13:57,10030
03-19 13:57,9982
03-19 13:57,9984
03-19 13:57,9999
03-19 13:57,9999
03-19 13:57,9962
03-19 13:57,9975
03-19 13:57,9960
03-19 13:57,10017
03-19 13:58,10136
03-19 13:58,9976
03-19 13:58,9948
03-19 13:58,9979
03-19 13:58,10039
03-19 13:58,9971
03-19 13:58,9943
03-19 13:58,9954
03-19 13:58,10007
03-19 13:58,9968
03-19 13:58,9954
03-19 13:58,10016
03-19 13:58,10059
03-19 13:59,10164
03-19 13:59,9976
03-19 13:59,9933
03-19 13:59,10025
03-19 13:59,10139
03-19 13:59,9967
03-19 13:59,9942
03-19 13:59,9985
03-19 13:59,10040
03-19 13:59,9979
03-19 13:59,9987
03-19 14:09,9938
03-19 14:19,9989
03-19 14:29,9974
03-19 14:39,9958
03-19 14:49,9898
03-19 15:00,9938
03-19 15:10,9945
03-19 15:20,9846
03-19 15:30,9877
03-19 15:40,9810
03-19 15:50,9835
03-19 16:00,9742
03-19 16:10,9634
03-19 16:20,9696
03-19 16:30,9492
03-19 16:40,9574
03-19 16:50,9489
03-19 17:00,9263
03-19 17:10,9183
03-19 17:20,9213
03-19 17:30,9240
03-19 17:40,9090
03-19 17:50,9227
03-19 18:00,9181
03-19 18:10,9053
03-19 18:20,9116
03-19 18:30,9098
03-19 18:40,9287
03-19 18:50,9081
03-19 19:00,8999
03-19 19:10,9238
03-19 19:20,9003
03-19 19:30,8987
03-19 19:40,8943
03-19 19:50,9176
03-19 20:00,9029
03-19 20:10,9057
03-19 20:20,9047
03-19 20:30,9148
03-19 20:40,9119
03-19 20:50,9201
03-19 21:00,9083
03-19 21:10,8974
03-19 21:20,9107
03-19 21:30,9039
03-19 21:40,9006
03-19 21:50,9054
03-19 22:00,8976
03-19 22:10,8876
03-19 22:20,8870
03-19 22:30,8833
03-19 22:40,9006
03-19 22:50,8779
03-19 23:00,8800
03-19 23:10,8850
03-19 23:20,8820
03-19 23:30,8881
03-19 23:40,8911
03-19 23:50,8812
03-20 00:00,8957
03-20 00:10,8974
03-20 00:20,8813
03-20 00:30,9020
03-20 00:40,8795
03-20 00:50,8910
03-20 01:00,8865
03-20 01:10,8852
03-20 01:20,8890
03-20 01:30,9017
03-20 01:40,8837
03-20 01:50,8738
03-20 02:00,8489
03-20 02:10,8474
03-20 02:20,8341
03-20 02:30,8398
03-20 02:40,8234
03-20 02:50,8288
03-20 03:00,8134
03-20 03:10,7992
03-20 03:20,8069
03-20 03:30,8015
03-20 03:40,7824
03-20 03:50,7834
03-20 04:00,7732
03-20 04:10,7694
03-20 04:20,7673
03-20 04:30,7715
03-20 04:40,7606
03-20 04:50,7495
03-20 05:00,7523
03-20 05:10,7545
03-20 05:20,7547
03-20 05:30,7489
03-20 05:40,7456
03-20 05:50,7347
03-20 06:00,7280
03-20 06:10,7338
03-20 06:20,7334
03-20 06:30,7248
03-20 06:40,7313
03-20 06:50,7162
03-20 07:00,7347
03-20 07:10,7328
03-20 07:20,7276
03-20 07:30,7208
03-20 07:40,7228
03-20 07:50,7231
03-20 08:00,7070
03-20 08:10,7188
03-20 08:20,7099
03-20 08:30,7123
03-20 08:40,7039
03-20 08:50,7058
03-20 09:00,6961
03-20 09:10,7040
03-20 09:20,7129
03-20 09:30,7222
03-20 09:40,7204
03-20 09:50,7176
03-20 10:00,7120
03-20 10:10,7346
03-20 10:20,7179
03-20 10:30,7148
03-20 10:40,7253
03-20 10:50,7277
03-20 11:00,7314
03-20 11:10,7321
03-20 11:20,7430
03-20 11:30,7248
03-20 11:40,7198
03-20 11:50,7291
03-20 12:00,7438
03-20 12:10,7316
03-20 12:20,7370
03-20 12:30,7732
03-20 12:40,7688
03-20 12:50,7659
03-20 13:00,7869
03-20 13:10,7813
03-20 13:20,7851
03-20 13:30,8054
03-20 13:40,8066
03-20 13:50,8220
03-20 14:00,8170
03-20 14:10,8191
03-20 14:20,8160
03-20 14:30,8094
03-20 14:40,8072
03-20 14:50,8034
03-20 15:00,8068
03-20 15:10,8048
03-20 15:20,7958
03-20 15:30,7894
03-20 15:40,7925
03-20 15:50,7928
03-20 16:00,7786
03-20 16:10,7754
03-20 16:20,7866
03-20 16:30,7677
03-20 16:40,7701
03-20 16:50,7813
03-20 17:00,7839
03-20 17:10,7744
03-20 17:20,7946
03-20 17:30,7880
03-20 17:40,7891
03-20 17:50,8026
03-20 18:00,8166
03-20 18:10,8022
03-20 18:20,7906
03-20 18:30,8029
03-20 18:40,7985
03-20 18:50,7897
03-20 19:00,7838
03-20 19:10,8024
03-20 19:20,7928
03-20 19:30,7799
03-20 19:40,7708
03-20 19:50,7818
03-20 20:00,7772
03-20 20:10,7767
03-20 20:20,7810
03-20 20:30,7865
03-20 20:40,7969
03-20 20:50,7844
03-20 21:00,7881
03-20 21:10,7863
03-20 21:20,7979
03-20 21:30,7990
03-20 21:40,8072
03-20 21:50,8254
03-20 22:00,8160
03-20 22:10,8194
03-20 22:20,8091
03-20 22:30,8226
03-20 22:40,8175
03-20 22:50,8300
03-20 23:00,8279
03-20 23:10,8282
03-20 23:20,8422
03-20 23:30,8290
03-20 23:40,8135
03-20 23:50,7848
03-21 00:00,7642
03-21 00:10,7476
03-21 00:20,7344
03-21 00:30,7324
03-21 00:40,7114
03-21 00:50,6965
03-21 01:00,6862
03-21 01:10,6672
03-21 01:20,6682
03-21 01:30,6728
03-21 01:40,6724
03-21 01:51,6600
03-21 02:01,6647
03-21 02:11,6670
03-21 02:21,6636
03-21 02:31,6513
03-21 02:41,6569
03-21 02:51,6702
03-21 03:01,6710
03-21 03:11,6775
03-21 03:21,6759
03-21 03:31,6667
03-21 03:41,6612
03-21 03:51,6703
03-21 04:01,6659
03-21 04:11,6821
03-21 04:21,6747
03-21 04:31,6879
03-21 04:41,6863
03-21 04:51,6916
03-21 05:01,7006
03-21 05:11,6906
03-21 05:21,7116
03-21 05:31,7046
03-21 05:41,7180
03-21 05:51,7134
03-21 06:01,7245
03-21 06:11,7244
03-21 06:21,7198
03-21 06:31,7374
03-21 06:41,7246
03-21 06:51,7323
03-21 07:01,7308
03-21 07:11,7274
03-21 07:21,7217
03-21 07:31,7132
03-21 07:41,7297
03-21 07:51,7130
03-21 08:01,7187
03-21 08:11,7276
03-21 08:21,7188
03-21 08:31,7124
03-21 08:41,7089
03-21 08:51,7334
03-21 09:01,7387
03-21 09:11,7431
03-21 09:21,7683
03-21 09:31,7970
03-21 09:41,8045
03-21 09:51,8336
03-21 10:01,8738
03-21 10:11,8876
03-21 10:21,8819
03-21 10:31,8983
03-21 10:41,8996
03-21 10:51,9208
03-21 11:01,9358
03-21 11:11,9269
03-21 11:21,9388
03-21 11:31,9793
03-21 11:41,9967
03-21 12:00,10615
03-22 12:00,9339
03-22 12:10,9222
03-22 12:20,9199
03-22 12:30,9141
03-22 12:40,9040
03-22 12:50,8831
03-22 13:00,8803
03-22 13:10,8606
03-22 13:20,8688
03-22 13:30,8631
03-22 13:40,8679
03-22 13:50,8634
03-22 14:00,8713
03-22 14:10,8706
03-22 14:20,8542
03-22 14:30,8710
03-22 14:40,8467
03-22 14:50,8436
03-22 15:00,8229
03-22 15:10,8306
03-22 15:20,8208
03-22 15:30,8265
03-22 15:40,8359
03-22 15:50,8327
03-22 16:00,8288
03-22 16:10,8253
03-22 16:20,8269
03-22 16:30,8052
03-22 16:40,8004
03-22 16:50,8061
03-22 17:00,8086
03-22 17:10,8126
03-22 17:20,8104
03-22 17:30,8260
03-22 17:40,8201
03-22 17:50,8186
03-22 18:00,8052
03-22 18:10,8127
03-22 18:20,8138
03-22 18:30,7998
03-22 18:40,7964
03-22 18:50,7981
03-22 19:00,7839
03-22 19:10,7654
03-22 19:20,7746
03-22 19:30,7642
03-22 19:40,7702
03-22 19:50,7630
03-22 20:00,7671
03-22 20:10,7473
03-22 20:20,7366
03-22 20:30,7340
03-22 20:40,7252
03-22 20:50,7022
03-22 21:00,6984
03-22 21:10,7183
03-22 21:20,7163
03-22 21:30,7099
03-22 21:40,7047
03-22 21:50,7038
03-22 22:00,7049
03-22 22:10,7027
03-22 22:20,7046
03-22 22:30,7003
03-22 22:40,7050
03-22 22:50,7008
03-22 23:00,7040
03-22 23:10,7208
03-22 23:20,7236
03-22 23:30,7197
03-22 23:40,7249
03-22 23:50,7352
03-23 00:00,7300
03-23 00:10,7352
03-23 00:20,7412
03-23 00:30,7240
03-23 00:40,7345
03-23 00:51,7208
03-23 01:01,7233
03-23 01:11,7189
03-23 01:21,7286
03-23 01:31,7305
03-23 01:41,7364
03-23 01:51,7348
03-23 02:01,7290
03-23 02:11,7266
03-23 02:21,7277
03-23 02:31,7331
03-23 02:41,7285
03-23 02:51,7294
03-23 03:01,7348
03-23 03:11,7313
03-23 03:21,7371
03-23 03:31,7527
03-23 03:41,7276
03-23 03:51,7276
03-23 04:01,7260
03-23 04:11,7399
03-23 04:21,7602
03-23 04:31,7505
03-23 04:41,7591
03-23 04:51,7456
03-23 05:01,7670
03-23 05:11,7561
03-23 05:21,7517
03-23 05:31,7471
03-23 05:41,7514
03-23 05:51,7575
03-23 06:01,7372
03-23 06:11,7410
03-23 06:21,7341
03-23 06:31,7257
03-23 06:41,7279
03-23 06:51,7286
03-23 07:01,6997
03-23 07:11,7191
03-23 07:21,7176
03-23 07:31,7266
03-23 07:41,7214
03-23 07:51,7150
03-23 08:01,7179
03-23 08:11,7287
03-23 08:21,7225
03-23 08:31,7308
03-23 08:41,7185
03-23 08:51,7165
03-23 09:01,7232
03-23 09:11,7574
03-23 09:21,7538
03-23 09:31,7661
03-23 09:41,8002
03-23 09:51,8040
03-23 10:01,8133
03-23 10:11,8193
03-23 10:21,8208
03-23 10:31,8468
03-23 10:41,8499
03-23 10:51,8412
03-23 11:01,8555
03-23 11:11,8403
03-23 11:21,8454
03-23 11:31,8414
03-23 11:41,8567
03-23 11:51,8498
03-23 12:00,8528
03-23 12:10,8851
03-23 12:20,8833
03-23 12:30,8666
